query_basename,run_id,budget_frac,budget_n,T_true,T_hat,Qerror,n_product,n_review,oracle_cost,method
query_3_138.graph,2,0.1,1090,10112.0,10091.483175150992,0.0020289581535807076,0,1090,1090,Exact_structureO
query_3_138.graph,3,0.1,1090,10112.0,10202.982005141388,0.008997429305912586,0,1090,1090,Exact_structureO
query_3_138.graph,4,0.1,1090,10112.0,10126.432034632035,0.0014272186147186144,0,1090,1090,Exact_structureO
query_3_138.graph,5,0.1,1090,10112.0,9999.650519031142,0.011110510380622843,0,1090,1090,Exact_structureO
query_3_133.graph,1,0.1,856,861.0,843.683569979716,0.02011199770067825,528,112,640,Exact_structureO
query_3_133.graph,2,0.1,856,861.0,766.3659574468085,0.10991177996886357,516,96,612,Exact_structureO
query_3_133.graph,3,0.1,856,861.0,950.7547592385218,0.10424478424915429,511,122,633,Exact_structureO
query_3_133.graph,4,0.1,856,861.0,1003.3497536945813,0.1653307243839504,511,114,625,Exact_structureO
query_3_133.graph,5,0.1,856,861.0,835.5631691648822,0.029543357532076427,525,107,632,Exact_structureO
query_3_139.graph,1,0.1,840,1038.0,1067.7096774193549,0.028622039903039378,514,135,649,Exact_structureO
query_3_139.graph,2,0.1,840,1038.0,1081.1563169164883,0.04157641321434328,510,146,656,Exact_structureO
query_3_139.graph,3,0.1,840,1038.0,1021.629392971246,0.01577129771556259,530,140,670,Exact_structureO
query_3_139.graph,4,0.1,840,1038.0,1076.016393442623,0.03662465649578322,504,132,636,Exact_structureO
query_3_139.graph,5,0.1,840,1038.0,940.2765237020316,0.0941459309228983,513,122,635,Exact_structureO
query_3_137.graph,1,0.1,866,872.0,1111.2947845804988,0.27442062451892063,501,123,624,Exact_structureO
query_3_137.graph,2,0.1,866,872.0,911.1344537815127,0.04487896075861544,518,122,640,Exact_structureO
query_3_137.graph,3,0.1,866,872.0,675.1654054054054,0.22572774609471857,511,96,607,Exact_structureO
query_3_137.graph,4,0.1,866,872.0,821.7473684210527,0.057629164654756114,517,98,615,Exact_structureO
query_3_137.graph,5,0.1,866,872.0,877.8965896589659,0.006762144104318718,518,105,623,Exact_structureO
query_3_134.graph,1,0.1,836,908.0,933.8430034129693,0.02846145750327018,494,115,609,Exact_structureO
