query_basename,method,T_true,T_hat,Qerror,AbsRelativeError,SuccessRate,n_post,trials
query_path_6_90.graph,Uniform,1276776.0,225415.8513223731,-0.8234491787734316,0.8234491787734316,0.008577555396711936,302,4197
query_path_6_91.graph,Uniform,3038468.0,330207.45123750204,-0.8913243610801556,0.8913243610801556,0.011637436485821996,508,6101
query_path_6_92.graph,Uniform,2286698.0,652875.3648393195,-0.7144899042902387,0.7144899042902387,0.011342155009451797,250,3703
query_path_6_93.graph,Uniform,2137791.0,1703967.0976982098,-0.20293092369730725,0.20293092369730725,0.0035805626598465474,419,15640
query_path_6_94.graph,Uniform,2399067.0,245076.07621736062,-0.8978452555858754,0.8978452555858754,0.011526699600094096,345,4251
query_path_6_95.graph,Uniform,2573014.0,1309240.9593833382,-0.4911644633945489,0.4911644633945489,0.010672991402312482,240,3373
query_path_6_96.graph,Uniform,5454872.0,558391.9467956469,-0.8976342713824179,0.8976342713824179,0.04232164449818621,317,827
query_path_6_98.graph,Uniform,849090.0,1437597.0724365006,0.6931032899180306,0.6931032899180306,0.01975540921919097,366,3189
query_path_6_99.graph,Uniform,2399067.0,1645529.6146297948,-0.31409601539690435,0.31409601539690435,0.014272970561998216,346,4484
query_path_8_169.graph,Uniform,245590.0,16550.085032752442,-0.9326109164349019,0.9326109164349019,0.000617970584600173,125,24273
query_path_8_179.graph,Uniform,1157959.0,587962.1332990882,-0.4922427017717482,0.4922427017717482,0.0021189161422884295,205,15574
query_path_8_185.graph,Uniform,1157959.0,953356.7978183663,-0.17669209547283943,0.17669209547283943,0.00380517503805175,210,7884
query_path_8_209.graph,Uniform,2787488.0,505975.73989946005,-0.8184832580805872,0.8184832580805872,0.0022342208154905977,207,10742
query_path_8_221.graph,Uniform,2787488.0,1242819.7403056892,-0.5541434652613072,0.5541434652613072,0.0023351259552788,202,14132
query_path_8_254.graph,Uniform,662563.0,3025351.4913597903,3.5661340753404436,3.5661340753404436,0.0013705160290787748,160,16782
query_path_8_275.graph,Uniform,2356514.0,1340685.251968504,-0.43107265563943015,0.43107265563943015,0.002779064381658175,159,8636
query_path_8_280.graph,Uniform,2787488.0,758526.0760645926,-0.7278818505892787,0.7278818505892787,0.0018704408005486626,203,16039
query_path_8_295.graph,Uniform,666246.0,997236.6849860613,0.49679950796862016,0.49679950796862016,0.001763668430335097,191,17577
query_path_8_7.graph,Uniform,941545.0,39934.3049,-0.9575864086156265,0.9575864086156265,0.00085,250,40000
query_star_4_10.graph,Uniform,5560.0,2197.7562672993276,-0.6047200958094734,0.6047200958094734,0.0011862396204033216,246,12645
query_star_4_6.graph,Uniform,4396.0,2960.7751448130593,-0.32648427097064164,0.32648427097064164,0.015271195365982097,668,5697
query_star_4_7.graph,Uniform,4396.0,3300.256309289422,-0.24925925630358917,0.24925925630358917,0.01807768032933596,674,5587
query_star_4_8.graph,Uniform,5560.0,2488.339158182647,-0.5524569859383728,0.5524569859383728,0.0017474547941042395,249,13162
query_star_4_9.graph,Uniform,5560.0,3202.7701596885677,-0.4239622014948619,0.4239622014948619,0.0021450703106379596,246,12587
query_tree_6_6.graph,Uniform,1972000.0,3023808.6748659727,0.5333715389786879,0.5333715389786879,0.002477812316979772,313,22197
