query_basename,method,T_true,T_hat,Qerror,AbsRelativeError,SuccessRate,Cost,Trials
query_path_6_63.graph,WJ_uniform_multi,3999965.0,6821267.874509804,0.7053318902814909,0.7053318902814909,0.06862745098039216,1000,510
query_path_6_63.graph,WJ_importance_multi,3999965.0,7142327.063324515,0.7855973898082895,0.7855973898082895,0.13995943204868155,1001,493
query_path_6_66.graph,WJ_uniform_multi,537440.0,85004.6050389033,-0.8418342418895071,0.8418342418895071,0.0035198221563542053,1001,5398
query_path_6_66.graph,WJ_importance_multi,537440.0,1280084.3033948916,1.381818069728512,1.381818069728512,0.004632203075782842,1002,5397
query_path_6_67.graph,WJ_uniform_multi,537440.0,288251.3244886678,-0.4636585953991743,0.4636585953991743,0.002579694121982679,1001,5427
query_path_6_67.graph,WJ_importance_multi,537440.0,277827.27480534796,-0.4830543413118712,0.4830543413118712,0.004306477660147138,1000,5573
query_path_6_68.graph,WJ_uniform_multi,702727.0,106509.76947637292,-0.8484336456741053,0.8484336456741053,0.011174968071519796,1000,3132
query_path_6_68.graph,WJ_importance_multi,702727.0,714951.0595385447,0.017395175563973974,0.017395175563973974,0.021512838306731435,1001,2882
query_path_6_69.graph,WJ_uniform_multi,1509704.0,327214.91244788567,-0.7832588954868732,0.7832588954868732,0.003275759380583681,1002,3358
query_path_6_69.graph,WJ_importance_multi,1509704.0,2527880.86401226,0.6744215183984807,0.6744215183984807,0.009009009009009009,1003,3108
query_path_6_70.graph,WJ_uniform_multi,1643774.0,543715.6533637401,-0.6692272457383193,0.6692272457383193,0.003135689851767389,1002,3508
query_path_6_70.graph,WJ_importance_multi,1643774.0,122886.127800335,-0.9252414700558989,0.9252414700558989,0.006810133478616181,1002,3671
query_path_6_71.graph,WJ_uniform_multi,1509704.0,426298.0392393601,-0.7176280653430341,0.7176280653430341,0.005433142167220043,1002,3313
query_path_6_71.graph,WJ_importance_multi,1509704.0,712527.1015778222,-0.528035229702099,0.528035229702099,0.007557436517533253,1002,3308
query_path_6_73.graph,WJ_uniform_multi,1430349.0,184518.65290047898,-0.870997460829155,0.870997460829155,0.0015965939329430547,1001,9395
query_path_6_73.graph,WJ_importance_multi,1430349.0,83195.25705492026,-0.9418356939076266,0.9418356939076266,0.0025099351600083664,1002,9562
query_path_6_75.graph,WJ_uniform_multi,3999965.0,288761032.9917355,71.19088991822066,71.19088991822066,0.03896103896103896,1001,847
query_path_6_75.graph,WJ_importance_multi,3999965.0,608017.3738372708,-0.8479943264910391,0.8479943264910391,0.06729634002361275,1000,847
query_path_6_76.graph,WJ_uniform_multi,998754.0,411520.3590227175,-0.587966246920946,0.587966246920946,0.003343334762108873,1002,11665
query_path_6_76.graph,WJ_importance_multi,998754.0,848916.0930839486,-0.15002483786402998,0.15002483786402998,0.004803616840915513,1000,10617
query_path_6_77.graph,WJ_uniform_multi,537440.0,136802.37698630136,-0.7454555355271261,0.7454555355271261,0.0031050228310502285,1001,5475
query_path_6_77.graph,WJ_importance_multi,537440.0,245589.97774920662,-0.5430374037116579,0.5430374037116579,0.004035216434336023,1001,5452
query_path_6_78.graph,WJ_uniform_multi,537440.0,13164.812737470598,-0.9755045907683265,0.9755045907683265,0.002894879681563235,1000,5527
query_path_6_78.graph,WJ_importance_multi,537440.0,2068882.7149941649,2.849513834091554,2.849513834091554,0.004060734463276836,1001,5664
query_path_6_80.graph,WJ_uniform_multi,989027.0,110977.91795730431,-0.8877908106074918,0.8877908106074918,0.007325240686479699,1000,4778
query_path_6_80.graph,WJ_importance_multi,989027.0,861530.6581197835,-0.1289108809771791,0.1289108809771791,0.01172144334635716,1000,4351
query_path_6_81.graph,WJ_uniform_multi,1430349.0,391024.35369261476,-0.7266231152728357,0.7266231152728357,0.0012974051896207585,1002,10020
query_path_6_81.graph,WJ_importance_multi,1430349.0,185642.91775302144,-0.870211453461343,0.870211453461343,0.0015076459185871204,1002,9286
query_path_6_83.graph,WJ_uniform_multi,917724.0,210056.27011764707,-0.7711117175559896,0.7711117175559896,0.007294117647058823,1001,4250
query_path_6_83.graph,WJ_importance_multi,917724.0,2404322.729226682,1.6198756153556864,1.6198756153556864,0.0121699196326062,1001,4355
query_path_6_84.graph,WJ_uniform_multi,989027.0,210452.79138181065,-0.7872122890661117,0.7872122890661117,0.00725088046405635,1002,4827
query_path_6_84.graph,WJ_importance_multi,989027.0,191534.470711894,-0.8063405036344873,0.8063405036344873,0.01051018173855923,1002,4567
query_path_6_85.graph,WJ_uniform_multi,233850.0,514306.1567209162,1.1992993659222417,1.1992993659222417,0.0021527598381124603,1000,11613
query_path_6_85.graph,WJ_importance_multi,233850.0,108812.0536695299,-0.5346929498844135,0.5346929498844135,0.003009328919650918,1001,9969
query_path_6_86.graph,WJ_uniform_multi,998754.0,722253.6995665635,-0.2768452496144561,0.2768452496144561,0.005572755417956657,1000,8075
query_path_6_86.graph,WJ_importance_multi,998754.0,914910.0460090161,-0.08394855388912975,0.08394855388912975,0.00825082508250825,1000,6666
query_path_6_87.graph,WJ_uniform_multi,537440.0,21518.90204158082,-0.9599603638702352,0.9599603638702352,0.001311106948866829,1000,5339
query_path_6_87.graph,WJ_importance_multi,537440.0,40105.1435998886,-0.9253774493899066,0.9253774493899066,0.004471771939631079,1000,5367
query_path_6_89.graph,WJ_uniform_multi,3999965.0,7162168.096774193,0.7905576915733497,0.7905576915733497,0.07862903225806452,1001,496
query_path_6_89.graph,WJ_importance_multi,3999965.0,4105103.595662754,0.026284878908378956,0.026284878908378956,0.11494252873563218,1000,522
query_path_6_90.graph,WJ_uniform_multi,917724.0,145560.3590974556,-0.8413898306054374,0.8413898306054374,0.01128180508881421,1002,4166
query_path_6_90.graph,WJ_importance_multi,917724.0,1731650.1551813933,0.8868964472776055,0.8868964472776055,0.011488970588235295,1000,4352
query_path_6_91.graph,WJ_uniform_multi,1972571.0,10822222.351529988,4.486353774606839,4.486353774606839,0.012239902080783354,1001,4085
query_path_6_91.graph,WJ_importance_multi,1972571.0,2180587.55877767,0.105454535617562,0.105454535617562,0.013945119208277103,1001,4446
query_path_6_92.graph,WJ_uniform_multi,1509704.0,541347.6043557168,-0.6414213618327057,0.6414213618327057,0.007259528130671506,1003,3306
query_path_6_92.graph,WJ_importance_multi,1509704.0,562536.6740413992,-0.6273861140717656,0.6273861140717656,0.01185647425897036,1000,3205
query_path_6_93.graph,WJ_uniform_multi,1430349.0,28851.418383518227,-0.9798291057752211,0.9798291057752211,0.001697985057731492,1000,8834
query_path_6_93.graph,WJ_importance_multi,1430349.0,24458.607704975406,-0.9829002518231736,0.9829002518231736,0.002104097452934662,1002,9030
query_path_6_94.graph,WJ_uniform_multi,1657561.0,37770.414331118176,-0.9772132583168173,0.9772132583168173,0.004911875180583647,1003,3461
query_path_6_94.graph,WJ_importance_multi,1657561.0,222751.5079910381,-0.865614895626141,0.865614895626141,0.008656716417910448,1001,3350
query_path_6_95.graph,WJ_uniform_multi,1643774.0,51165.60023584906,-0.9688730931162988,0.9688730931162988,0.003242924528301887,1003,3392
query_path_6_95.graph,WJ_importance_multi,1643774.0,105567.3189293883,-0.9357774737102618,0.9357774737102618,0.007191994996873046,1001,3198
query_path_6_96.graph,WJ_uniform_multi,3999965.0,695094.932416953,-0.8262247463622924,0.8262247463622924,0.05154639175257732,1001,873
query_path_6_96.graph,WJ_importance_multi,3999965.0,741618.9834707757,-0.8145936318265846,0.8145936318265846,0.09183673469387756,1000,784
query_path_6_98.graph,WJ_uniform_multi,581304.0,130726.53972055888,-0.7751150177522279,0.7751150177522279,0.012375249500998005,1002,2505
query_path_6_98.graph,WJ_importance_multi,581304.0,369297.1414928524,-0.3647090997260428,0.3647090997260428,0.022005772005772004,1001,2772
query_path_6_99.graph,WJ_uniform_multi,1657561.0,139858.8379615502,-0.9156237158321473,0.9156237158321473,0.004882514494964907,1003,3277
query_path_6_99.graph,WJ_importance_multi,1657561.0,505850.2598040507,-0.6948225375693259,0.6948225375693259,0.009442870632672332,1000,3177
query_path_8_169.graph,WJ_uniform_multi,116918.0,107556.49039729917,-0.08006901933578085,0.08006901933578085,0.000268294318867798,1001,44727
query_path_8_169.graph,WJ_importance_multi,116918.0,219306.4245600649,0.8757284982642953,0.8757284982642953,0.0004987779939149084,1003,40098
query_path_8_179.graph,WJ_uniform_multi,809416.0,58561.26056833015,-0.9276499839781642,0.9276499839781642,0.0005522642835626067,1001,19918
query_path_8_179.graph,WJ_importance_multi,809416.0,256400.93973285006,-0.6832272407107717,0.6832272407107717,0.0010804386580951866,1000,18511
query_path_8_185.graph,WJ_uniform_multi,809416.0,258936.89206014748,-0.6800941764677898,0.6800941764677898,0.001436643999616895,1001,10441
query_path_8_185.graph,WJ_importance_multi,809416.0,492248.93734389456,-0.3918467915831976,0.3918467915831976,0.003938375999073323,1002,8633
query_path_8_209.graph,WJ_uniform_multi,1970878.0,34683045.50624688,16.5977637916943,16.5977637916943,0.001285071749839366,1002,14007
query_path_8_209.graph,WJ_importance_multi,1970878.0,1724540.3238350227,-0.12498879999927812,0.12498879999927812,0.002191742081447964,1002,14144
query_path_8_221.graph,WJ_uniform_multi,1970878.0,19390.293007031727,-0.9901615965031667,0.9901615965031667,0.0009412546370632856,1002,18061
query_path_8_221.graph,WJ_importance_multi,1970878.0,1469138.9043007728,-0.25457643532437174,0.25457643532437174,0.0022384800174710634,1002,18316
query_path_8_254.graph,WJ_uniform_multi,470730.0,50851.388921539816,-0.8919733415725791,0.8919733415725791,0.000257126065236556,1001,27224
query_path_8_254.graph,WJ_importance_multi,470730.0,1375011.8815291314,1.9210202908867746,1.9210202908867746,0.0006839394914708722,1004,24856
query_path_8_275.graph,WJ_uniform_multi,1322596.0,1720471.8762505436,0.300829487047098,0.300829487047098,0.0013049151805132667,1004,9196
query_path_8_275.graph,WJ_importance_multi,1322596.0,96838.0707058935,-0.9267818209748907,0.9267818209748907,0.0013401232913428035,1001,11193
query_path_8_280.graph,WJ_uniform_multi,1970878.0,429500.7913910996,-0.7820764190421226,0.7820764190421226,0.0011769980943840378,1000,17842
query_path_8_280.graph,WJ_importance_multi,1970878.0,421330.51093719597,-0.7862219219367226,0.7862219219367226,0.0017212659633536924,1000,18010
query_path_8_295.graph,WJ_uniform_multi,406518.0,4338.439815026784,-0.9893278038979165,0.9893278038979165,0.0003662835950734856,1003,21841
query_path_8_295.graph,WJ_importance_multi,406518.0,1867276.1279993895,3.593341815121076,3.593341815121076,0.0008091433195104683,1002,19774
query_path_8_7.graph,WJ_uniform_multi,609320.0,388421.4945519941,-0.362532832416474,0.362532832416474,0.0006611657674812229,1003,37812
query_path_8_7.graph,WJ_importance_multi,609320.0,18124.480591130607,-0.9702545779046633,0.9702545779046633,0.000774477227871187,1000,40027
query_star_4_10.graph,WJ_uniform_multi,2440.0,4549.8533504602865,0.8646939960902813,0.8646939960902813,0.002943695140226932,1000,18684
query_star_4_10.graph,WJ_importance_multi,2440.0,3225.4430605516486,0.32190289366870845,0.32190289366870845,0.003588087549336204,1002,22296
query_star_4_6.graph,WJ_uniform_multi,2636.0,4438.200871124775,0.6836877356315536,0.6836877356315536,0.027671022290545733,1001,3903
query_star_4_6.graph,WJ_importance_multi,2636.0,7241.94070733402,1.7473219678808876,1.7473219678808876,0.03836930455635491,1000,3753
query_star_4_7.graph,WJ_uniform_multi,2636.0,6429.983770624831,1.4392958158667795,1.4392958158667795,0.027589937787395186,1001,3697
query_star_4_7.graph,WJ_importance_multi,2636.0,16881.92202628564,5.404371026663748,5.404371026663748,0.038364603752450294,1001,3571
query_star_4_8.graph,WJ_uniform_multi,2440.0,1769.006213936973,-0.2749974533045193,0.2749974533045193,0.002330226364846871,1001,18024
query_star_4_8.graph,WJ_importance_multi,2440.0,3503.269630620056,0.4357662420574,0.4357662420574,0.0035784420685140736,1000,22915
query_star_4_9.graph,WJ_uniform_multi,2440.0,6517.723505931298,1.6711981581685647,1.6711981581685647,0.0026423792657558893,1002,17787
query_star_4_9.graph,WJ_importance_multi,2440.0,7609.527967751861,2.118659003176992,2.118659003176992,0.003494706547435502,1000,19458
query_tree_6_6.graph,WJ_uniform_multi,1117700.0,224676.67368421052,-0.7989830243498162,0.7989830243498162,0.0010651629072681705,1000,15960
query_tree_6_6.graph,WJ_importance_multi,1117700.0,93237.1190319753,-0.9165812659640554,0.9165812659640554,0.0017613903240958197,1002,17032
