query_basename,method,T_true,T_hat,Qerror,AbsRelativeError,SuccessRate,n_post,trials
query_path_6_85.graph,Uniform,355676.0,570627.8083714151,0.6043472384175911,0.6043472384175911,0.0034615209437199204,1000,65867
query_path_6_86.graph,Uniform,1373568.0,1815491.6080915406,0.32173405910121716,0.32173405910121716,0.007029015120555783,1000,24470
query_path_6_87.graph,Uniform,1030376.0,496789.558867063,-0.5178560458831892,0.5178560458831892,0.00516795865633075,1000,39861
query_path_6_89.graph,Uniform,5454872.0,2885820.1054461184,-0.4709646522510302,0.4709646522510302,0.09038238702201622,1000,1726
query_path_6_90.graph,Uniform,1276776.0,175625.3272997608,-0.8624462495380859,0.8624462495380859,0.01002004008016032,1000,15469
query_path_6_91.graph,Uniform,3038468.0,394421.0083675866,-0.870190830258016,0.870190830258016,0.011523781561949501,1000,13624
query_path_6_92.graph,Uniform,2286698.0,7051949.949468775,2.0839008690560687,2.0839008690560687,0.010883648613630474,1000,15436
query_path_6_93.graph,Uniform,2137791.0,501423.3087771975,-0.7654479278951041,0.7654479278951041,0.003721480980271922,1000,47293
query_path_6_94.graph,Uniform,2399067.0,1548656.1007375906,-0.35447567711214795,0.35447567711214795,0.010432586882849358,1000,15049
query_path_6_95.graph,Uniform,2573014.0,1132631.5090858878,-0.5598035964491884,0.5598035964491884,0.009886771610052471,1000,18105
query_path_6_96.graph,Uniform,5454872.0,3453121.3604336046,-0.36696564824369765,0.36696564824369765,0.05521680216802168,1000,2952
query_path_6_98.graph,Uniform,849090.0,511724.06218676484,-0.3973264763608512,0.3973264763608512,0.019944768333844738,1000,9777
query_path_6_99.graph,Uniform,2399067.0,3942160.9880531267,0.6432058746392355,0.6432058746392355,0.009944603884402322,1000,14983
query_path_8_169.graph,Uniform,245590.0,308809.29396343225,0.25741802990118595,0.25741802990118595,0.0005600241241161157,1000,487479
query_path_8_179.graph,Uniform,1157959.0,745310.121497371,-0.356358798975291,0.356358798975291,0.0018731399340122278,1000,105171
query_path_8_185.graph,Uniform,1157959.0,732183.1975094372,-0.36769505871154573,0.36769505871154573,0.0041654011368073935,1000,46094
query_path_8_209.graph,Uniform,2787488.0,561067.0340019497,-0.7987194800472864,0.7987194800472864,0.0023928392071135268,1000,67702
query_path_8_221.graph,Uniform,2787488.0,595287.5703901167,-0.7864430015877678,0.7864430015877678,0.0017584928484223967,1000,89281
query_path_8_254.graph,Uniform,662563.0,326856.3278217195,-0.5066788700520259,0.5066788700520259,0.0010648556233250708,1000,169037
query_path_8_275.graph,Uniform,2356514.0,7157755.432701585,2.037433867442156,2.037433867442156,0.0027222605099931083,1000,58040
query_path_8_280.graph,Uniform,2787488.0,10804790.868566176,2.876174845798861,2.876174845798861,0.0020351890756302522,1000,91392
query_path_8_295.graph,Uniform,666246.0,162678.0749875323,-0.7558288155012828,0.7558288155012828,0.0013277288065337211,1000,154399
query_path_8_7.graph,Uniform,941545.0,204706.73552073413,-0.7825842253734722,0.7825842253734722,0.0010512386064286334,1000,161714
query_star_4_10.graph,Uniform,5560.0,4290.097374411898,-0.2283997528036154,0.2283997528036154,0.0019881620883290332,1000,65890
query_star_4_6.graph,Uniform,4396.0,3703.181155593113,-0.15760210291330456,0.15760210291330456,0.017745854019224676,1000,9467
query_star_4_7.graph,Uniform,4396.0,4242.262070539893,-0.0349722314513437,0.0349722314513437,0.0189476087204657,1000,8761
query_star_4_8.graph,Uniform,5560.0,4338.022349158785,-0.21978015302899553,0.21978015302899553,0.0020757249430346163,1000,64074
query_star_4_9.graph,Uniform,5560.0,2171.9192360504308,-0.6093670438758219,0.6093670438758219,0.0016383722381725129,1000,64088
query_tree_6_6.graph,Uniform,1972000.0,1438697.23073346,-0.2704375097700507,0.2704375097700507,0.002166560980765166,1000,94620
