query_index,query_basename,gt_match_col,T_true,method,T_hat,Qerror,n_post,n_comment
542,query_cycle_6_202.graph,u1,557230.0,baseline_uniform,417577.3151806452,0.25061946560550363,155,0
542,query_cycle_6_202.graph,u1,557230.0,baseline_proxy,414181.9778687825,0.25671270773507804,155,0
542,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a,523920.35662504996,0.05977718962537919,155,0
542,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a_unbiased_test1,559527.6738058116,0.0041233849681667515,155,0
542,query_cycle_6_202.graph,u1,557230.0,proxy_mab,489743.42214261903,0.12111081215544922,96,0
542,query_cycle_6_202.graph,u1,557230.0,proxyE_importance,541193.0359157657,0.028779793055352946,158,0
543,query_cycle_6_202.graph,u1,557230.0,baseline_uniform,424227.6951623377,0.2386847528626641,154,0
543,query_cycle_6_202.graph,u1,557230.0,baseline_proxy,573460.0412761762,0.02912628766609161,154,0
543,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a,501950.0147659397,0.09920496964280517,154,0
543,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a_unbiased_test1,630214.4984574041,0.13097733154604757,154,0
543,query_cycle_6_202.graph,u1,557230.0,proxy_mab,574740.7771269493,0.0314246848284358,94,0
543,query_cycle_6_202.graph,u1,557230.0,proxyE_importance,578238.3940588443,0.03770147705407876,157,0
544,query_cycle_6_190.graph,u1,5454872.0,baseline_uniform,4780156.216,0.12369048879607074,315,0
544,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy,5037193.112128355,0.0765698787930579,315,0
544,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a,5622795.282602387,0.030784092202784327,315,0
544,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5087870.779067442,0.06727952936981073,315,0
544,query_cycle_6_190.graph,u1,5454872.0,proxy_mab,6180327.658019981,0.1329922421680988,177,0
544,query_cycle_6_190.graph,u1,5454872.0,proxyE_importance,5519150.900066046,0.01178375955770292,318,0
545,query_cycle_6_190.graph,u1,5454872.0,baseline_uniform,3371177.3815605096,0.38198781171024554,314,0
545,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy,5894611.318056309,0.08061404888259682,314,0
545,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a,5319169.32443198,0.024877334531043068,314,0
545,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5660225.453432774,0.03764587939602876,314,0
545,query_cycle_6_190.graph,u1,5454872.0,proxy_mab,4676053.577721338,0.14277482996460086,183,0
545,query_cycle_6_190.graph,u1,5454872.0,proxyE_importance,5382340.403650032,0.013296663303917607,317,0
546,query_cycle_6_190.graph,u1,5454872.0,baseline_uniform,11769469.57361991,1.1576069197627203,442,0
546,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy,8924078.27722262,0.6359830766372924,442,0
546,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a,10528631.784286164,0.9301336097870241,442,0
546,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,10978525.50612365,1.0126091879192858,442,0
546,query_cycle_6_190.graph,u1,5454872.0,proxy_mab,9777504.622623036,0.7924352070264958,241,0
546,query_cycle_6_190.graph,u1,5454872.0,proxyE_importance,11117214.16696268,1.0380339203124618,445,0
547,query_cycle_6_202.graph,u1,557230.0,baseline_uniform,188174.74291558441,0.6623032806640267,154,0
547,query_cycle_6_202.graph,u1,557230.0,baseline_proxy,598225.1193783875,0.07356947647898976,154,0
547,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a,546728.5863858853,0.018845743434694376,154,0
547,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a_unbiased_test1,512827.83485093265,0.07968373050458043,154,0
547,query_cycle_6_202.graph,u1,557230.0,proxy_mab,534140.7267323015,0.041435804367493625,96,0
547,query_cycle_6_202.graph,u1,557230.0,proxyE_importance,533279.4380382004,0.04298146539454018,157,0
548,query_cycle_6_202.graph,u1,557230.0,baseline_uniform,159094.65634615385,0.7144901452790521,156,0
548,query_cycle_6_202.graph,u1,557230.0,baseline_proxy,648222.7816553183,0.1632948363428357,156,0
548,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a,546508.9228887917,0.01923994959210442,156,0
548,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a_unbiased_test1,538415.4433648259,0.03376443593341005,156,0
548,query_cycle_6_202.graph,u1,557230.0,proxy_mab,535530.456556789,0.03894180758970444,107,0
548,query_cycle_6_202.graph,u1,557230.0,proxyE_importance,511454.6915237294,0.08214796130192306,159,0
549,query_cycle_6_202.graph,u1,557230.0,baseline_uniform,646234.2603246754,0.15972625365589677,154,0
549,query_cycle_6_202.graph,u1,557230.0,baseline_proxy,312149.6317726836,0.4398190481979011,154,0
549,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a,583642.6270844061,0.04739986555714174,154,0
549,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a_unbiased_test1,859532.6219433432,0.5425095955769488,154,0
549,query_cycle_6_202.graph,u1,557230.0,proxy_mab,33731.233584907626,0.9394662283349647,111,0
549,query_cycle_6_202.graph,u1,557230.0,proxyE_importance,650369.1598459142,0.16714670754610167,157,0
550,query_cycle_6_202.graph,u1,557230.0,baseline_uniform,830333.51,0.49010912908493803,156,0
550,query_cycle_6_202.graph,u1,557230.0,baseline_proxy,370493.4644278114,0.335115725234084,156,0
550,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a,520205.16648505384,0.06644443679440476,156,0
550,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a_unbiased_test1,559026.938073621,0.0032247690785151824,156,0
550,query_cycle_6_202.graph,u1,557230.0,proxy_mab,52512.7934468361,0.9057610081172297,111,0
550,query_cycle_6_202.graph,u1,557230.0,proxyE_importance,566205.2912712748,0.01610697785703353,159,0
551,query_cycle_6_190.graph,u1,5454872.0,baseline_uniform,6028141.977724358,0.10509320433629944,312,0
551,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy,4399606.370167238,0.19345378403613545,312,0
551,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a,5429914.703202582,0.004575230509060164,312,0
551,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5402156.7232068535,0.00966388886726334,312,0
551,query_cycle_6_190.graph,u1,5454872.0,proxy_mab,5651519.221682158,0.03604983245842584,170,0
551,query_cycle_6_190.graph,u1,5454872.0,proxyE_importance,5420706.029936187,0.006263386210311265,315,0
552,query_cycle_6_190.graph,u1,5454872.0,baseline_uniform,4656792.677714285,0.14630578357947072,315,0
552,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy,4095080.142596764,0.24928025027960984,315,0
552,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a,5319078.018567516,0.02489407293745563,315,0
552,query_cycle_6_190.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5431688.384979807,0.004250074982546458,315,0
552,query_cycle_6_190.graph,u1,5454872.0,proxy_mab,5361953.89179847,0.01703396673680516,189,0
552,query_cycle_6_190.graph,u1,5454872.0,proxyE_importance,6421095.0460126195,0.17713028756909777,317,0
553,query_cycle_6_39.graph,u1,5454872.0,baseline_uniform,3889250.3332247557,0.28701345636987347,307,0
553,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy,5157571.13110113,0.0545018964512587,307,0
553,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a,5365756.136069411,0.01633693034971097,307,0
553,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5141277.1585571,0.057488945926302173,307,0
553,query_cycle_6_39.graph,u1,5454872.0,proxy_mab,5000896.317545818,0.08322389277955226,184,0
553,query_cycle_6_39.graph,u1,5454872.0,proxyE_importance,5733155.637069977,0.05101561266148443,310,0
554,query_cycle_6_202.graph,u1,557230.0,baseline_uniform,95314.61197402599,0.8289492454210542,154,0
554,query_cycle_6_202.graph,u1,557230.0,baseline_proxy,572755.6546136569,0.02786220162887304,154,0
554,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a,606985.9649918997,0.08929161206665052,154,0
554,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a_unbiased_test1,561777.4144665437,0.00816074954066311,154,0
554,query_cycle_6_202.graph,u1,557230.0,proxy_mab,484702.4258217923,0.13015733930012333,90,0
554,query_cycle_6_202.graph,u1,557230.0,proxyE_importance,559706.4505737127,0.004444216165161071,157,0
555,query_cycle_6_39.graph,u1,5454872.0,baseline_uniform,2745208.0259999996,0.4967419902795153,320,0
555,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy,4911994.097142029,0.09952165749406611,320,0
555,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a,5636622.437227686,0.03331891879913698,320,0
555,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5568531.4425135255,0.020836317059965016,320,0
555,query_cycle_6_39.graph,u1,5454872.0,proxy_mab,4834838.925465103,0.1136659255313226,178,0
555,query_cycle_6_39.graph,u1,5454872.0,proxyE_importance,5248788.356812416,0.03777973950398549,323,0
556,query_cycle_6_202.graph,u1,557230.0,baseline_uniform,868775.2199999999,0.5590962798126444,156,0
556,query_cycle_6_202.graph,u1,557230.0,baseline_proxy,556321.2486287198,0.001630837125208933,156,0
556,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a,505141.6972320591,0.09347720468736592,156,0
556,query_cycle_6_202.graph,u1,557230.0,baseline_proxy_a_unbiased_test1,535858.3847780987,0.038353310521510565,156,0
556,query_cycle_6_202.graph,u1,557230.0,proxy_mab,601434.9446393497,0.07932980033262693,106,0
556,query_cycle_6_202.graph,u1,557230.0,proxyE_importance,677508.2069643171,0.21585020003287175,159,0
557,query_cycle_6_39.graph,u1,5454872.0,baseline_uniform,6009069.386285714,0.1015967718923036,315,0
557,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy,5596059.316125136,0.02588279177314076,315,0
557,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a,4812464.91015448,0.11776758278572265,315,0
557,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5325139.492252093,0.023782869286008396,315,0
557,query_cycle_6_39.graph,u1,5454872.0,proxy_mab,4490598.066997183,0.1767729715752849,183,0
557,query_cycle_6_39.graph,u1,5454872.0,proxyE_importance,6324982.203119908,0.15951065453413177,318,0
558,query_cycle_6_45.graph,u1,2286698.0,baseline_uniform,1510216.4279518072,0.33956454767887706,249,0
558,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy,2354799.771166735,0.02978170758304545,249,0
558,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a,2318240.1756892754,0.01379376537228588,249,0
558,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,1978685.766891352,0.13469738159942768,249,0
558,query_cycle_6_45.graph,u1,2286698.0,proxy_mab,1966078.4545498344,0.14021070795101304,143,0
558,query_cycle_6_45.graph,u1,2286698.0,proxyE_importance,2088130.2819546936,0.0868360045993421,251,0
559,query_cycle_6_45.graph,u1,2286698.0,baseline_uniform,1412086.0506299213,0.3824781188290184,254,0
559,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy,1860464.0250240653,0.18639714338138869,254,0
559,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a,2429703.325499886,0.06253791515096711,254,0
559,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2338802.301089346,0.022785825277035245,254,0
559,query_cycle_6_45.graph,u1,2286698.0,proxy_mab,2302843.1784021026,0.0070604768981748145,150,0
559,query_cycle_6_45.graph,u1,2286698.0,proxyE_importance,2348808.8805333497,0.02716182046485793,257,0
560,query_cycle_6_39.graph,u1,5454872.0,baseline_uniform,3460187.374012739,0.36567028996963835,314,0
560,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy,4721677.029725182,0.13441103114331887,314,0
560,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a,5319571.1201662645,0.024803676389425,314,0
560,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5289214.6793684885,0.030368690710159928,314,0
560,query_cycle_6_39.graph,u1,5454872.0,proxy_mab,4548310.00037923,0.16619308383785542,180,0
560,query_cycle_6_39.graph,u1,5454872.0,proxyE_importance,5520457.204722781,0.012023234408209897,317,0
561,query_cycle_6_39.graph,u1,5454872.0,baseline_uniform,9881832.2,0.8115607845610308,311,0
561,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy,4719681.7365788035,0.13477681298868177,311,0
561,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a,5626321.112509796,0.03143045565685068,311,0
561,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5410631.596275501,0.008110255148883246,311,0
561,query_cycle_6_39.graph,u1,5454872.0,proxy_mab,298158.2543737711,0.9453409256213947,175,0
561,query_cycle_6_39.graph,u1,5454872.0,proxyE_importance,5092818.554578463,0.0663724914941244,314,0
562,query_cycle_6_39.graph,u1,5454872.0,baseline_uniform,5894537.275709778,0.08060047526500679,317,0
562,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy,4777142.687668536,0.12424293591700486,317,0
562,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a,6520164.378555402,0.195291911259403,317,0
562,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5509182.254318258,0.009956283908817254,317,0
562,query_cycle_6_39.graph,u1,5454872.0,proxy_mab,5676722.051275869,0.040670074618775455,184,0
562,query_cycle_6_39.graph,u1,5454872.0,proxyE_importance,5124373.45069321,0.06058777351820361,319,0
563,query_cycle_6_45.graph,u1,2286698.0,baseline_uniform,5424245.779509803,1.372086641747097,408,0
563,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy,8326984.485300776,2.641488506703017,408,0
563,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a,7379007.5538428845,2.2269270160917114,408,0
563,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,8304515.553232943,2.6316625777575102,408,0
563,query_cycle_6_45.graph,u1,2286698.0,proxy_mab,8803907.613805387,2.8500526146458287,227,0
563,query_cycle_6_45.graph,u1,2286698.0,proxyE_importance,7972956.082100649,2.486667711302782,411,0
564,query_cycle_6_54.graph,u1,2286698.0,baseline_uniform,2846687.1231496064,0.24488984691008886,254,0
564,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy,2198822.068122367,0.03842918123758935,254,0
564,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a,2289659.817038318,0.0012952375164180588,254,0
564,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2078679.3186363643,0.0909690223036167,254,0
564,query_cycle_6_54.graph,u1,2286698.0,proxy_mab,2066275.9056712342,0.0963931810535391,151,0
564,query_cycle_6_54.graph,u1,2286698.0,proxyE_importance,2174227.5922509697,0.049184635552674764,257,0
565,query_cycle_6_54.graph,u1,2286698.0,baseline_uniform,3570763.3944268776,0.5615369386018082,253,0
565,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy,2052218.0597144258,0.10254084285969296,253,0
565,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a,2333769.105303079,0.020584749408570302,253,0
565,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2523811.805691673,0.10369266326015633,253,0
565,query_cycle_6_54.graph,u1,2286698.0,proxy_mab,2208335.8922568536,0.034268673757158294,148,0
565,query_cycle_6_54.graph,u1,2286698.0,proxyE_importance,2409070.916205223,0.053515119270329176,256,0
566,query_cycle_6_39.graph,u1,5454872.0,baseline_uniform,3234476.2877777778,0.4070481786231138,315,0
566,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy,4623946.851317623,0.1523271579392472,315,0
566,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a,5788953.205621239,0.061244554523229654,315,0
566,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5326794.097249912,0.023479543195530143,315,0
566,query_cycle_6_39.graph,u1,5454872.0,proxy_mab,5068617.79672591,0.07080903149956404,179,0
566,query_cycle_6_39.graph,u1,5454872.0,proxyE_importance,5693301.033391569,0.04370937272067407,318,0
567,query_cycle_6_39.graph,u1,5454872.0,baseline_uniform,4371122.1847096775,0.19867557209230988,310,0
567,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy,4489242.069836149,0.17702155617287646,310,0
567,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a,5898568.089579267,0.0813394135699733,310,0
567,query_cycle_6_39.graph,u1,5454872.0,baseline_proxy_a_unbiased_test1,5754207.563689117,0.05487490149890178,310,0
567,query_cycle_6_39.graph,u1,5454872.0,proxy_mab,4862399.655592521,0.10861342748417915,190,0
567,query_cycle_6_39.graph,u1,5454872.0,proxyE_importance,5163555.112948958,0.05340489878608374,313,0
568,query_cycle_6_45.graph,u1,2286698.0,baseline_uniform,3800793.2200803217,0.6621316938573969,249,0
568,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy,2453515.083101186,0.07295107753677398,249,0
568,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a,2228471.434520659,0.02546316368813939,249,0
568,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2444237.9590384685,0.0688940817888801,249,0
568,query_cycle_6_45.graph,u1,2286698.0,proxy_mab,2230048.136831781,0.02477365317511062,144,0
568,query_cycle_6_45.graph,u1,2286698.0,proxyE_importance,2293083.470122315,0.002792441381553222,252,0
569,query_cycle_6_45.graph,u1,2286698.0,baseline_uniform,1425634.4183266931,0.37655325787371435,251,0
569,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy,2242431.4588062894,0.019358280452298746,251,0
569,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a,2131714.4883004306,0.06777611722211214,251,0
569,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2644159.2562042256,0.15632202249891572,251,0
569,query_cycle_6_45.graph,u1,2286698.0,proxy_mab,1820218.5694301594,0.20399695568450255,150,0
569,query_cycle_6_45.graph,u1,2286698.0,proxyE_importance,2579238.1214181455,0.12793124471099615,254,0
570,query_cycle_6_45.graph,u1,2286698.0,baseline_uniform,3278622.942283464,0.4337804739775275,254,0
570,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy,2285050.8221981237,0.0007203302761782836,254,0
570,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a,2270807.9251324227,0.006948917114361972,254,0
570,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2323391.606913872,0.01604654699215728,254,0
570,query_cycle_6_45.graph,u1,2286698.0,proxy_mab,112189.45126193801,0.950938230032152,157,0
570,query_cycle_6_45.graph,u1,2286698.0,proxyE_importance,2373911.4566469146,0.0381394730073296,257,0
571,query_cycle_6_54.graph,u1,2286698.0,baseline_uniform,3947478.6695617535,0.726278970621286,251,0
571,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy,2005074.3585636262,0.12315733928851724,251,0
571,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a,2474100.018426124,0.08195311249064109,251,0
571,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2441607.2414853387,0.06774363798163932,251,0
571,query_cycle_6_54.graph,u1,2286698.0,proxy_mab,1791928.432551288,0.2163685661371602,145,0
571,query_cycle_6_54.graph,u1,2286698.0,proxyE_importance,3752075.560793708,0.6408268869757651,254,0
572,query_cycle_6_45.graph,u1,2286698.0,baseline_uniform,2788785.0,0.2195685656785461,252,0
572,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy,2389729.7460490703,0.04505699749117298,252,0
572,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a,2425619.4407647224,0.060751984199366255,252,0
572,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2365796.949674561,0.03459090342256002,252,0
572,query_cycle_6_45.graph,u1,2286698.0,proxy_mab,1985808.8121345572,0.13158238992006938,144,0
572,query_cycle_6_45.graph,u1,2286698.0,proxyE_importance,2440087.8852592614,0.06707920558782199,254,0
573,query_cycle_6_58.graph,u1,849090.0,baseline_uniform,526823.9347417583,0.37954288150636767,364,0
573,query_cycle_6_58.graph,u1,849090.0,baseline_proxy,655029.4377560769,0.22855122807231634,364,0
573,query_cycle_6_58.graph,u1,849090.0,baseline_proxy_a,869852.9927945755,0.024453229686576827,364,0
573,query_cycle_6_58.graph,u1,849090.0,baseline_proxy_a_unbiased_test1,823810.5108893804,0.02977244945838444,364,0
573,query_cycle_6_58.graph,u1,849090.0,proxy_mab,687895.759215969,0.18984352752244285,213,0
573,query_cycle_6_58.graph,u1,849090.0,proxyE_importance,775127.0827183559,0.08710845408807555,367,0
574,query_cycle_6_58.graph,u1,849090.0,baseline_uniform,778478.12,0.08316183207904934,367,0
574,query_cycle_6_58.graph,u1,849090.0,baseline_proxy,682724.4186094641,0.19593397801238494,367,0
574,query_cycle_6_58.graph,u1,849090.0,baseline_proxy_a,867585.944337159,0.021783255411274478,367,0
574,query_cycle_6_58.graph,u1,849090.0,baseline_proxy_a_unbiased_test1,871845.0800424595,0.026799373496872576,367,0
574,query_cycle_6_58.graph,u1,849090.0,proxy_mab,740301.706729653,0.12812339477599202,211,0
574,query_cycle_6_58.graph,u1,849090.0,proxyE_importance,915154.6099604544,0.07780636912512737,369,0
575,query_cycle_6_45.graph,u1,2286698.0,baseline_uniform,2365980.3365758755,0.03467110067699168,257,0
575,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy,2510674.6430863757,0.09794762714025887,257,0
575,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a,2302737.3064967766,0.007014177865540898,257,0
575,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2049182.8479141395,0.10386817677098616,257,0
575,query_cycle_6_45.graph,u1,2286698.0,proxy_mab,2032555.232035081,0.11113962926670645,146,0
575,query_cycle_6_45.graph,u1,2286698.0,proxyE_importance,2415817.817941114,0.05646561895847805,260,0
576,query_cycle_6_45.graph,u1,2286698.0,baseline_uniform,1862836.6729411767,0.1853595564691198,255,0
576,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy,2365808.5564236194,0.034595979190789244,255,0
576,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a,2326499.6463911613,0.017405729305383245,255,0
576,query_cycle_6_45.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2818179.4921874427,0.23242312373013083,255,0
576,query_cycle_6_45.graph,u1,2286698.0,proxy_mab,2114268.241532677,0.07540556665870314,153,0
576,query_cycle_6_45.graph,u1,2286698.0,proxyE_importance,3339386.408725584,0.46035305437166774,258,0
577,query_cycle_6_54.graph,u1,2286698.0,baseline_uniform,1723712.0629482071,0.24620038896775737,251,0
577,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy,2127328.541972317,0.06969414327020149,251,0
577,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a,2438520.6302989232,0.06639382651269352,251,0
577,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2394653.0781401074,0.04721002867020807,251,0
577,query_cycle_6_54.graph,u1,2286698.0,proxy_mab,2472638.6806113003,0.08131405223221444,148,0
577,query_cycle_6_54.graph,u1,2286698.0,proxyE_importance,2466697.051473562,0.07871570774696184,254,0
578,query_cycle_6_54.graph,u1,2286698.0,baseline_uniform,3274679.363100775,0.4320559002984981,258,0
578,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy,2163733.0348293264,0.05377402926432505,258,0
578,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a,2430134.3140174667,0.06272639151189477,258,0
578,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2411240.1551132477,0.054463753024338014,258,0
578,query_cycle_6_54.graph,u1,2286698.0,proxy_mab,2242852.7344444813,0.019174051648061387,145,0
578,query_cycle_6_54.graph,u1,2286698.0,proxyE_importance,2207278.2025281764,0.034731213947720094,261,0
579,query_cycle_6_54.graph,u1,2286698.0,baseline_uniform,1527955.4,0.33180708602535186,253,0
579,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy,2017646.429712922,0.11765942432585236,253,0
579,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a,2539927.1144578382,0.1107400778143149,253,0
579,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2331608.8754781024,0.019640055432812886,253,0
579,query_cycle_6_54.graph,u1,2286698.0,proxy_mab,2399489.4268812397,0.049325021004627524,136,0
579,query_cycle_6_54.graph,u1,2286698.0,proxyE_importance,2405665.5196771286,0.05202589921237026,256,0
580,query_cycle_6_59.graph,u1,116775.0,baseline_uniform,122452.37583157895,0.048618076057194995,380,0
580,query_cycle_6_59.graph,u1,116775.0,baseline_proxy,125792.98573434007,0.07722531136236407,380,0
580,query_cycle_6_59.graph,u1,116775.0,baseline_proxy_a,122322.16749243852,0.04750303996950131,380,0
580,query_cycle_6_59.graph,u1,116775.0,baseline_proxy_a_unbiased_test1,108240.54457423463,0.07308461079653492,380,0
580,query_cycle_6_59.graph,u1,116775.0,proxy_mab,110276.7624122708,0.05564750663865731,216,0
580,query_cycle_6_59.graph,u1,116775.0,proxyE_importance,110012.42004566832,0.05791119635479925,382,0
581,query_cycle_6_58.graph,u1,849090.0,baseline_uniform,819691.6500248619,0.03462336145183442,362,0
581,query_cycle_6_58.graph,u1,849090.0,baseline_proxy,710164.5926972947,0.16361682189485843,362,0
581,query_cycle_6_58.graph,u1,849090.0,baseline_proxy_a,838485.3630028103,0.012489414546384626,362,0
581,query_cycle_6_58.graph,u1,849090.0,baseline_proxy_a_unbiased_test1,839594.363537297,0.011183309734778407,362,0
581,query_cycle_6_58.graph,u1,849090.0,proxy_mab,811872.0458609863,0.04383275523091034,215,0
581,query_cycle_6_58.graph,u1,849090.0,proxyE_importance,804091.8229042592,0.052995768523643905,365,0
582,query_cycle_6_54.graph,u1,2286698.0,baseline_uniform,2707631.48992,0.1840791787634397,250,0
582,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy,2335239.050084229,0.021227573594864338,250,0
582,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a,2308689.8310445263,0.009617287042069527,250,0
582,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a_unbiased_test1,2581005.0328420512,0.1287039359119793,250,0
582,query_cycle_6_54.graph,u1,2286698.0,proxy_mab,2195343.769118791,0.039950282407737715,151,0
582,query_cycle_6_54.graph,u1,2286698.0,proxyE_importance,2515647.6519210157,0.10012238254505654,253,0
583,query_cycle_6_59.graph,u1,116775.0,baseline_uniform,172800.68858355435,0.4797746827964406,377,0
583,query_cycle_6_59.graph,u1,116775.0,baseline_proxy,100928.16246681125,0.13570402511829374,377,0
583,query_cycle_6_59.graph,u1,116775.0,baseline_proxy_a,113703.41262152536,0.02630346716741286,377,0
583,query_cycle_6_59.graph,u1,116775.0,baseline_proxy_a_unbiased_test1,105941.38201462266,0.09277343596983374,377,0
583,query_cycle_6_59.graph,u1,116775.0,proxy_mab,118869.61323685719,0.017937171799248,221,0
583,query_cycle_6_59.graph,u1,116775.0,proxyE_importance,107778.93990221943,0.077037551682985,380,0
584,query_cycle_6_54.graph,u1,2286698.0,baseline_uniform,1722333.358809524,0.2468033125451966,252,0
584,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy,1833773.2747294502,0.19806932322088433,252,0
584,query_cycle_6_54.graph,u1,2286698.0,baseline_proxy_a,2415188.565141853,0.056190439289251555,252,0
