comments,body,bodywithurls,createdAt,createdAtformatted,creator,datatype,depth,depthRaw,followers,following,hashtags,id,lastseents,links,media,posts,sensitive,shareLink,upvotes,urls,username,verified,article,impressions,preview,reposts,state,parent,color,commentDepth,controversy,downvotes,post,score,isPrimary,conversation,replyingTo
0,Thank you,"Thank you
",20200813052207.0,2020-08-13 05:22:07 UTC,fd0c93cae43145bcaa59c09f2970fd8e,comments,2.0,2.0,108.0,118.0,[],e2cac1f6baee43af91e707b9999a16a4,2021-01-09T20:46:07.537720+00:00,[],1.0,8.0,False,https://parler.com/comment/e2cac1f6baee43af91e707b9999a16a4,1.0,[],Blackcockatoo,False,,,,,,d440a123f3f949efb9da154744e46d8f,#808080,1.0,0.0,0.0,b867550d2f4f4826b8b7f7c97c474dad,1.0,False,,
0,"Check her bank account, and her relatives bank accounts. Big deposit somewhere. You know DAMN WELL it's not from her ideology, it's all about the $$$$$$$$$$.","Check her bank account, and her relatives bank accounts. Big deposit somewhere. You know DAMN WELL it's not from her ideology, it's all about the $$$$$$$$$$.
",20200926003430.0,2020-09-26 00:34:30 UTC,215a329ae86e410797eb12b2a3af56b9,comments,1.0,1.0,11000.0,14000.0,[],8b409c987b474b7ea78efedbc1d49d4c,2021-01-08T22:18:31.422635+00:00,[],1.0,7100.0,False,https://parler.com/comment/8b409c987b474b7ea78efedbc1d49d4c,2.0,[],chuckskeet,False,,,,,,6434a442f4b3447b98500546b358e29e,#a60303,0.0,0.0,0.0,6434a442f4b3447b98500546b358e29e,2.0,True,,
0,👍,"👍
",20200816224948.0,2020-08-16 22:49:48 UTC,24be4916672c4922a078bfe6ed2999e5,comments,1.0,1.0,34.0,45.0,[],ff34ed2f5e224e69bbb32eac86625a87,2021-01-09T11:01:22.456371+00:00,[],0.0,17.0,False,https://parler.com/comment/ff34ed2f5e224e69bbb32eac86625a87,0.0,[],2811,False,,,,,,a9e4394593f4454fabdf984724548f79,#a60303,0.0,0.0,0.0,a9e4394593f4454fabdf984724548f79,0.0,True,,
-1,@StokoeLisa Where I live in California is for the most part Elephants surrounded by Jack Asses,"@StokoeLisa Where I live in California is for the most part Elephants surrounded by Jack Asses
",20201104034354.0,2020-11-04 03:43:54 UTC,e9ee7b3ee12948468803ccb53c67ced1,comments,5.0,5.0,1600.0,1300.0,[],29e1b7893eb94e04b5060027c12e056b,2021-01-09T03:19:58.486744+00:00,[],80.0,3300.0,False,https://parler.com/comment/29e1b7893eb94e04b5060027c12e056b,1.0,[],Terinorwood53,False,,,,,,0912808dddbb4285a6237f667e3cbc9c,#5fdf1f,1.0,0.0,0.0,4c10499db1a04ef18f7027afdfdabec4,1.0,,d4ac334f3720490db5a0079730629339,2976d4dcad2344ecbeb704c234798deb
0,"Well if CNN reported it, it has to be true 🤣 🤣 🤣","Well if CNN reported it, it has to be true 🤣 🤣 🤣
",20201202024027.0,2020-12-02 02:40:27 UTC,070a612841ba4d0781899bfc8bbbcd87,comments,1.0,1.0,208.0,429.0,[],2bd2d1a460034bed81ade14c3bd3f8da,2021-01-06T10:51:34.750050+00:00,[],33.0,104.0,False,https://parler.com/comment/2bd2d1a460034bed81ade14c3bd3f8da,2.0,[],Caddell,False,,,,,,baaa9a99b0d14e3281dd88f2a235cdf8,#a60303,0.0,0.0,0,baaa9a99b0d14e3281dd88f2a235cdf8,2.0,True,,
0,your the man,"your the man
",20200914185239.0,2020-09-14 18:52:39 UTC,cc9dd6b6826543668c74da94c215c9f3,comments,1.0,1.0,295.0,184.0,[],3c1130aecb02483097f60f1e3e5d2401,2021-01-09T16:59:18.808862+00:00,[],1.0,136.0,False,https://parler.com/comment/3c1130aecb02483097f60f1e3e5d2401,1.0,[],Sporster,False,,,,,,eb8071dfac054d6e98be98649b440001,#a60303,0.0,0.0,0,eb8071dfac054d6e98be98649b440001,1.0,True,,
0,Prayers for California!!,"Prayers for California!!
",20201103234504.0,2020-11-03 23:45:04 UTC,5b0ebcd0881e4d268ab0ca9a767d4c1e,comments,2.0,2.0,2800.0,2200.0,[],48d67b81ea1444349e37b0996f4c5b8f,2021-01-09T12:08:42.377936+00:00,[],10.0,2500.0,False,https://parler.com/comment/48d67b81ea1444349e37b0996f4c5b8f,1.0,[],Treenz,False,,,,,,7469cfd9775b4212ba5b9085ada6e799,#808080,1.0,0.0,0.0,69d2461913bf4ee8b788962135a37af2,1.0,False,,
-1,Yes,"Yes
",20201128153730.0,2020-11-28 15:37:30 UTC,a8f1e66714664158a26b896eb1b6a9cb,comments,1.0,1.0,79.0,56.0,[],bed3ba8f4981488da9a0949c81de8bc4,2021-01-09T23:19:04.674535+00:00,[],0.0,137.0,False,https://parler.com/comment/bed3ba8f4981488da9a0949c81de8bc4,1.0,[],Gjowers,False,,,,,,5fc8fa4d985f4f24b0734901273ead68,#a60303,0.0,0.0,0,5fc8fa4d985f4f24b0734901273ead68,1.0,True,,
1,"@bubbazen10 They can ignore what ever they want, what they can't do is ignore the constitution! BOOM💣","@bubbazen10 They can ignore what ever they want, what they can't do is ignore the constitution! BOOM💣
",20201125173652.0,2020-11-25 17:36:52 UTC,5d0991f87fdd4c20b0e4d70536ceca3f,comments,5.0,5.0,1900.0,2200.0,[],0d9f2f55860f4557aa53bdae4361e146,2020-12-24T23:43:35.335674+00:00,[],73.0,881.0,False,https://parler.com/comment/0d9f2f55860f4557aa53bdae4361e146,1.0,[],Valerie65m,False,,,,,,0d9a1f2d4365494783e8899bde5aa90f,#9f8f5f,1.0,0.0,0.0,273f348cc3be49acb12749d899e94ebd,1.0,,fe78ad5e056a46ec92eb04a8d88a6005,581d76c3e8f041259253c3e94b86cae4
0,In The Lord Jesus name! Amen and Amen!,"In The Lord Jesus name! Amen and Amen!
",20200630213337.0,2020-06-30 21:33:37 UTC,8eb94f4a7b8f485f9466f8945609ddd1,comments,1.0,1.0,699.0,128.0,[],6a3eb1671db34d82b6986a92ac09c12a,2021-01-08T20:17:25.965201+00:00,[],31.0,645.0,False,https://parler.com/comment/6a3eb1671db34d82b6986a92ac09c12a,2.0,[],BelkisHijaDeDios,False,,,,,,c99a0b7285c949c8a4a769cb30746341,#a60303,0.0,0.0,0.0,c99a0b7285c949c8a4a769cb30746341,2.0,True,,
0,"Against all odds...

God certainly has a hand in this.

Judges 7:9
And it came to pass the same night, that the Lord said unto him, Arise, get thee down unto the host; for I have delivered it into thine hand.","Against all odds...

God certainly has a hand in this.

Judges 7:9
And it came to pass the same night, that the Lord said unto him, Arise, get thee down unto the host; for I have delivered it into thine hand.
",20201006130853.0,2020-10-06 13:08:53 UTC,2a65824b31e74c1ea1d5e18d4e8710fa,comments,1.0,1.0,7700.0,232.0,[],aeef6e70c5914ee895825df8c623d7bb,2021-01-09T17:21:27.789426+00:00,[],16.0,82.0,False,https://parler.com/comment/aeef6e70c5914ee895825df8c623d7bb,1.0,[],Bjgann,False,,,,,,f2c01016692442baaa3b36d7e5a8bfd5,#a60303,0.0,0.0,0.0,f2c01016692442baaa3b36d7e5a8bfd5,1.0,True,,
0,ITS SO MF FUNNY😭😭,"ITS SO MF FUNNY😭😭
",20201115193824.0,2020-11-15 19:38:24 UTC,8066f42d7dec45548721c689ec4cc659,comments,2.0,2.0,65.0,57.0,[],c763678515bb46f9aa18b6e3be02173d,2021-01-09T14:19:18.611405+00:00,[],9.0,44.0,False,https://parler.com/comment/c763678515bb46f9aa18b6e3be02173d,1.0,[],sexymf,False,,,,,,8d35eea6dca543dc9b4084ecae708274,#808080,1.0,2.0,1.0,d876a6a4cf524f46920159b9c5904d19,0.0,False,,
1,Well done 👍🏾,"Well done 👍🏾
",20201123232131.0,2020-11-23 23:21:31 UTC,789cd194e95f4efbac212920138474c1,comments,1.0,1.0,93.0,125.0,[],a5114c8db8e34bc58707bc76d4347f83,2021-01-10T18:35:39.505213+00:00,[],0.0,644.0,False,https://parler.com/comment/a5114c8db8e34bc58707bc76d4347f83,1.0,[],LegalImmigrantCitizen,False,,,,,,a01d283452f743e59c67c331af728a3a,#a60303,0.0,0.0,0.0,a01d283452f743e59c67c331af728a3a,1.0,True,,
0,"Amen, I can’t think of anything else that would be better than him. 💯🇺🇸","Amen, I can’t think of anything else that would be better than him. 💯🇺🇸
",20201209180105.0,2020-12-09 18:01:05 UTC,5e5d01a775114705b6e09e207366225c,comments,1.0,1.0,198.0,43.0,[],9153f864cfb14c43b164b140c1789372,2021-01-09T07:40:49.515381+00:00,[],3.0,922.0,False,https://parler.com/comment/9153f864cfb14c43b164b140c1789372,0.0,[],Amyranada965,False,,,,,,96648457d2244ad49ecedb741f0af013,#a60303,0.0,0.0,0,96648457d2244ad49ecedb741f0af013,0.0,True,,
0,😂😂😂😂,"😂😂😂😂
",20200824010110.0,2020-08-24 01:01:10 UTC,2447dda897f64764a510ac28fe8ccd86,comments,1.0,1.0,139.0,69.0,[],7c88634df5d949c0b740f58553e62e0b,2020-12-26T13:25:19.176045+00:00,[],0.0,129.0,False,https://parler.com/comment/7c88634df5d949c0b740f58553e62e0b,0.0,[],Csbucklin,False,,,,,,9005782d45074cd5b2a391cc3be88def,#a60303,0.0,0.0,0.0,9005782d45074cd5b2a391cc3be88def,0.0,True,,
0,I'll run!!! I'll turn the whole state Red!!!,"I'll run!!! I'll turn the whole state Red!!!
",20200817202205.0,2020-08-17 20:22:05 UTC,23b113823a4345649df1cf6f9b24620e,comments,1.0,1.0,281.0,176.0,[],39e461ef1d8644b29cf99b39cd8b9bb2,2021-01-08T22:41:01.393060+00:00,[],5.0,736.0,False,https://parler.com/comment/39e461ef1d8644b29cf99b39cd8b9bb2,3.0,[],silvercreek,False,,,,,,d40061a5dc7240989e186cf617598b2b,#a60303,0.0,0.0,0.0,d40061a5dc7240989e186cf617598b2b,3.0,True,,
0,Yes finally ACB can get some time in and fix this egregious abuse of corruption,"Yes finally ACB can get some time in and fix this egregious abuse of corruption
",20201121233551.0,2020-11-21 23:35:51 UTC,7a96f60d5faa4879baa16e96698fa096,comments,2.0,2.0,390.0,840.0,[],343657861cd24acd955b518f1336578b,2021-01-09T05:56:13.276882+00:00,[],92.0,899.0,False,https://parler.com/comment/343657861cd24acd955b518f1336578b,0.0,[],CodyCampos1976,False,,,,,,becf087baf7b46efb09851731cbef8d1,#a60303,0.0,0.0,0.0,becf087baf7b46efb09851731cbef8d1,0.0,True,,
0,I will laugh but saddened at the destruction that the dems will cause!!,"I will laugh but saddened at the destruction that the dems will cause!!
",20201109054750.0,2020-11-09 05:47:50 UTC,96688512a4734425a5763bffa767d601,comments,1.0,1.0,215.0,383.0,[],dfe5d61c052d4eb0a50e61c508dce985,2021-01-09T18:18:39.896280+00:00,[],9.0,78.0,False,https://parler.com/comment/dfe5d61c052d4eb0a50e61c508dce985,1.0,[],RealRios,False,,,,,,92198e647ce54715bd93ce2f300edbdc,#a60303,0.0,0.0,0.0,92198e647ce54715bd93ce2f300edbdc,1.0,True,,
0,Brilliant.,"Brilliant.
",20201006050208.0,2020-10-06 05:02:08 UTC,6aef08c69cdf4421b773fd9c574e9d8d,comments,3.0,3.0,1600.0,1800.0,[],6082ff9a93224139b41568be4187c6cd,2021-01-09T12:32:57.122715+00:00,[],0.0,625.0,False,https://parler.com/comment/6082ff9a93224139b41568be4187c6cd,0.0,[],Davel66,False,,,,,,5d471b9a59ee4b3e8e3956ad889c626e,#a60303,0.0,0.0,0.0,5d471b9a59ee4b3e8e3956ad889c626e,0.0,True,,
0,Thank you for sharing this beautiful and amazing post.,"Thank you for sharing this beautiful and amazing post.
",20200822161843.0,2020-08-22 16:18:43 UTC,9f7c72c48e0f4fc78284fd1744411c5a,comments,1.0,1.0,156.0,251.0,[],77d2188918ce4b909cc95fd8c9909169,2021-01-09T10:35:21.616736+00:00,[],24.0,177.0,False,https://parler.com/comment/77d2188918ce4b909cc95fd8c9909169,2.0,[],Ducat3547,False,,,,,,12b72d50ba5241efa9aba90a6bf782c8,#a60303,0.0,0.0,0.0,12b72d50ba5241efa9aba90a6bf782c8,2.0,True,,
-1,And so they should be before they are altered to hide evidence of communist democratic party fraud.,"And so they should be before they are altered to hide evidence of communist democratic party fraud.
",20201129211830.0,2020-11-29 21:18:30 UTC,297a7cd0586d473a94ab9fb97978d37c,comments,1.0,1.0,4.0,38.0,[],fca10b2ed8b640ceb1fdf4c8220dd4d4,2021-01-10T04:11:52.542312+00:00,[],0.0,13.0,False,https://parler.com/comment/fca10b2ed8b640ceb1fdf4c8220dd4d4,0.0,[],Rbiafore,False,,,,,,7b2772d904c4403a898a37c44ecc5862,#a60303,0.0,0.0,0.0,7b2772d904c4403a898a37c44ecc5862,0.0,True,,
0,"We love you 

Please boycott Facebook and Twitter","We love you 

Please boycott Facebook and Twitter
",20201121162445.0,2020-11-21 16:24:45 UTC,e01afeeed1d94675afd21def1eeed48a,comments,1.0,1.0,67.0,26.0,[],408c8abbeb804b0ebdab5db9f133749d,2021-01-09T07:17:07.757275+00:00,[],1.0,11.0,False,https://parler.com/comment/408c8abbeb804b0ebdab5db9f133749d,3.0,[],Navahwolff,False,,,,,,777b4b84026f4b9486330756d1ea5d6a,#a60303,0.0,0.0,0.0,777b4b84026f4b9486330756d1ea5d6a,3.0,True,,
0,Hell yes,"Hell yes
",20201219013446.0,2020-12-19 01:34:46 UTC,d428f0eef5e44b1dba324d4d8dc94b46,comments,3.0,3.0,2.0,6.0,[],3cca92ae0f3d4087aeb3f7bc20f4629f,2020-12-25T16:55:21.288746+00:00,[],0.0,49.0,False,https://parler.com/comment/3cca92ae0f3d4087aeb3f7bc20f4629f,1.0,[],RestlessTXent417,False,,,,,,c301ebc4d8664baaa3dc0c3a4252dfdf,#a60303,0.0,0.0,0.0,c301ebc4d8664baaa3dc0c3a4252dfdf,1.0,True,,
0,Mornin,"Mornin
",20201204152552.0,2020-12-04 15:25:52 UTC,e50590f1c96e45ada5c706ebcb58fdd6,comments,1.0,1.0,7000.0,1600.0,[],e5e5a09b02df4a7891413e87ba8f84fd,2020-12-26T09:33:43.835357+00:00,[],12.0,67.0,False,https://parler.com/comment/e5e5a09b02df4a7891413e87ba8f84fd,1.0,[],BridgetteMM,False,,,,,,9a80d9663a37460b8283ef1f2bd04f5f,#a60303,0.0,0.0,0.0,9a80d9663a37460b8283ef1f2bd04f5f,1.0,True,,
0,So cool! ❤️❤️❤️,"So cool! ❤️❤️❤️
",20201114174051.0,2020-11-14 17:40:51 UTC,5d07148a556946759131260fa2a899df,comments,1.0,1.0,14.0,80.0,[],2131acbf8d9a4cdeb101772c4da2a301,2021-01-10T03:12:19.286259+00:00,[],0.0,5.0,False,https://parler.com/comment/2131acbf8d9a4cdeb101772c4da2a301,1.0,[],Ksu4life,False,,,,,,9782be0ef63d46d69d1946b9aa2daa57,#a60303,0.0,0.0,0.0,9782be0ef63d46d69d1946b9aa2daa57,1.0,True,,
0,"Biden did not win 5 RED STATES ALL WITHIN A 1% margin. 

Unpopular criminal Loeffler did NOT beat popular Georgian Doug Collins.

If you don’t believe Loeffler and Perdue are globalists RINO plants who will lose to Ossoff and Warnock, I don’t know what to tell you.

The dominion algorithm works by swapping HUNDREDS OF THOUSANDS OF VOTES from Republican to democrat. THE ONLY WAY TO COMBAT THIS IS TO BOYCOTT, which will BREAK the algorithm and create impossible results and negative vote GOP counties 

TRUMP CAN THEN USE THAT AS EVIDENCE TO VOID THE PRESIDENTIAL ELECITON

#crookedkelly #crookedperdue #MicroPenisPerdue #RINO #RINOS 

#boycottkemp #boycottgeorgia #boycottgeorgiarunoffs #riggedrunoff #stopthesteal #kag #maga #trump #gop
#georgia","Biden did not win 5 RED STATES ALL WITHIN A 1% margin. 

Unpopular criminal Loeffler did NOT beat popular Georgian Doug Collins.

If you don’t believe Loeffler and Perdue are globalists RINO plants who will lose to Ossoff and Warnock, I don’t know what to tell you.

The dominion algorithm works by swapping HUNDREDS OF THOUSANDS OF VOTES from Republican to democrat. THE ONLY WAY TO COMBAT THIS IS TO BOYCOTT, which will BREAK the algorithm and create impossible results and negative vote GOP counties 

TRUMP CAN THEN USE THAT AS EVIDENCE TO VOID THE PRESIDENTIAL ELECITON

#crookedkelly #crookedperdue #MicroPenisPerdue #RINO #RINOS 

#boycottkemp #boycottgeorgia #boycottgeorgiarunoffs #riggedrunoff #stopthesteal #kag #maga #trump #gop
#georgia
",20201209095459.0,2020-12-09 09:54:59 UTC,36ecb6587e6c4566aa02b74c2a0ee02e,comments,1.0,1.0,1600.0,4700.0,"['crookedkelly', 'crookedperdue', 'micropenisperdue', 'rino', 'rinos', 'boycottkemp', 'boycottgeorgia', 'boycottgeorgiarunoffs', 'riggedrunoff', 'stopthesteal', 'kag', 'maga', 'trump', 'gop', 'georgia']",afa3bfc2e4d04fa78687443979ef65bb,2021-01-09T01:33:25.385915+00:00,[],2.0,993.0,False,https://parler.com/comment/afa3bfc2e4d04fa78687443979ef65bb,1.0,[],TitoCruickshank73,False,,,,,,96648457d2244ad49ecedb741f0af013,#a60303,0.0,0.0,0.0,96648457d2244ad49ecedb741f0af013,1.0,True,,
0,I love you too x x x,"I love you too x x x
",20200813085641.0,2020-08-13 08:56:41 UTC,6cf6b90723fe4dca876663919940fc90,comments,1.0,1.0,20.0,24.0,[],f696fc052ab94612a330d3a116d6b483,2021-01-06T07:05:21.758888+00:00,[],3.0,25.0,False,https://parler.com/comment/f696fc052ab94612a330d3a116d6b483,2.0,[],StandupOZ,False,,,,,,b867550d2f4f4826b8b7f7c97c474dad,#a60303,0.0,0.0,0.0,b867550d2f4f4826b8b7f7c97c474dad,2.0,True,,
-1,Sayin' it like it is!,"Sayin' it like it is!
",20200902033939.0,2020-09-02 03:39:39 UTC,1429b0b99ed1407abcc4e9bf1d9e273f,comments,1.0,1.0,1600.0,1400.0,[],122a28a7422e4b57b441a09722432548,2021-01-09T06:36:02.524675+00:00,[],434.0,5700.0,False,https://parler.com/comment/122a28a7422e4b57b441a09722432548,1.0,[],ThankGodIFAL,False,,,,,,e80595247bab4488b5b5f8f8b1850d07,#a60303,0.0,0.0,0.0,e80595247bab4488b5b5f8f8b1850d07,1.0,True,,
1,Thank God for our president Donald J Trump,"Thank God for our president Donald J Trump
",20200820195537.0,2020-08-20 19:55:37 UTC,c05409190681488493c18c5c0819cacf,comments,2.0,2.0,5500.0,4600.0,[],7cbcfca25b3d4293a6271c0d235dd8d4,2021-01-09T18:24:29.455665+00:00,[],0.0,1500.0,False,https://parler.com/comment/7cbcfca25b3d4293a6271c0d235dd8d4,1.0,[],Asgallegos51,False,,,,,,eb2dd16e9d964d0096c22a8e92beefa9,#a60303,0.0,0.0,0.0,eb2dd16e9d964d0096c22a8e92beefa9,1.0,True,,
0,Absolutely and that hatred and abuse was directed at every constitutionally grounded American as well.,"Absolutely and that hatred and abuse was directed at every constitutionally grounded American as well.
",20201208142610.0,2020-12-08 14:26:10 UTC,cb5f393930fc4ec6a6f75486d08bc321,comments,2.0,2.0,432.0,140.0,[],6dd042151634474abc299556dbfb6b1d,2020-12-27T14:58:37.436354+00:00,[],0.0,57.0,False,https://parler.com/comment/6dd042151634474abc299556dbfb6b1d,1.0,[],Rreiner,False,,,,,,0e331303f1ce40c395c6c22ed4d673a2,#a60303,0.0,0.0,0.0,0e331303f1ce40c395c6c22ed4d673a2,1.0,True,,
0,NOPE not yet no one has called Georgia. What are you watching or using as a resource?,"NOPE not yet no one has called Georgia. What are you watching or using as a resource?
",20201104055626.0,2020-11-04 05:56:26 UTC,4035fb7cf30f4308b9237476ff9b382e,comments,1.0,1.0,175.0,91.0,[],b700985446ef4e10b2095d6a330b9f42,2021-01-10T01:20:43.953122+00:00,[],6.0,224.0,False,https://parler.com/comment/b700985446ef4e10b2095d6a330b9f42,0.0,[],babygirlHI,False,,,,,,1dbf7b909ca4431890fe20c69b8d44ec,#a60303,0.0,0.0,0.0,1dbf7b909ca4431890fe20c69b8d44ec,0.0,True,,
0,Go Florida! Go go go!!!,"Go Florida! Go go go!!!
",20201103234448.0,2020-11-03 23:44:48 UTC,dc2e1b66250c4e4c86d31fd2cbe3f6b6,comments,2.0,2.0,1600.0,1500.0,[],62f206b0b29a40a9b6285ef9cac70722,2021-01-11T04:06:24.398427+00:00,[],9.0,6700.0,False,https://parler.com/comment/62f206b0b29a40a9b6285ef9cac70722,0.0,[],Vonapittman,False,,,,,,78bbd2092b154872aa2930af6a6e0939,#808080,1.0,0.0,0.0,69d2461913bf4ee8b788962135a37af2,0.0,False,,
0,"You'll have to because Rudy doesn't have shit, and everyone who isn't a completely brainwashed cultist knows that.

#PresidentElectBiden #Stopthetempertantrum","You'll have to because Rudy doesn't have shit, and everyone who isn't a completely brainwashed cultist knows that.

#PresidentElectBiden #Stopthetempertantrum
",20201111183918.0,2020-11-11 18:39:18 UTC,28080bd7c67b4b2199375ee4e8b39c76,comments,2.0,2.0,583.0,111.0,"['presidentelectbiden', 'stopthetempertantrum']",07e6febdaf52480690502b67887bf126,2021-01-08T22:21:28.133754+00:00,[],6.0,108.0,False,https://parler.com/comment/07e6febdaf52480690502b67887bf126,0.0,[],Maddpatriot,False,,,,,,42da1b94e87048ed8e703d736e36b2b7,#808080,1.0,0.0,0.0,11b095257a9a4f5e836e432adb518755,0.0,False,,
0,Hang them!!!! HANG THEM HIGH!!!!,"Hang them!!!! HANG THEM HIGH!!!!
",20201129162524.0,2020-11-29 16:25:24 UTC,233baa1697a7438c97113ef680ff1ee1,comments,1.0,1.0,3600.0,1100.0,[],f73ce19867fa4495aa11f6af9b0c9e35,2021-01-09T16:25:24.426162+00:00,[],44.0,22000.0,False,https://parler.com/comment/f73ce19867fa4495aa11f6af9b0c9e35,1.0,[],CMD007OATHKEEPER,False,,,,,,45ddb0cfbdb74acfa7319fa8062177a2,#a60303,0.0,0.0,0.0,45ddb0cfbdb74acfa7319fa8062177a2,1.0,True,,
0,@X22ReportOfficial,"@X22ReportOfficial
",20201213183740.0,2020-12-13 18:37:40 UTC,e11890c2ffc348df9cb703651a3cc9c0,comments,1.0,1.0,16000.0,9200.0,[],d072f9b06db14950a830addbd347f05b,2020-12-19T07:57:25.938961+00:00,[],7300.0,69000.0,False,https://parler.com/comment/d072f9b06db14950a830addbd347f05b,0.0,[],LibertyElaine,False,,,,,,7dabd40ea6b64500a5d31eefb1c72227,#a60303,0.0,0.0,0.0,7dabd40ea6b64500a5d31eefb1c72227,0.0,True,,
-1,@ItsLittleRach I bet there’s a lot of people who are not watching Fox News anymore. I deleted their app this weekend and haven’t watched them since Wednesday morning.,"@ItsLittleRach I bet there’s a lot of people who are not watching Fox News anymore. I deleted their app this weekend and haven’t watched them since Wednesday morning.
",20201109164706.0,2020-11-09 16:47:06 UTC,ac85de16359e430db34a53755cd59e3b,comments,3.0,3.0,16.0,34.0,[],d983225570dd482589835d34ea61609f,2021-01-10T00:35:27.657695+00:00,[],0.0,7.0,False,https://parler.com/comment/d983225570dd482589835d34ea61609f,0.0,[],Trent925,False,,,,,,2095524a303d49b6b978095a2cd8c652,#df009f,1.0,0.0,0.0,92198e647ce54715bd93ce2f300edbdc,0.0,,b48d0d8872d64eedad092dacc7ef295a,1a48c6416c644a08babb94b4935d1b20
2,Make America Great Again Again!,"Make America Great Again Again!
",20201102123553.0,2020-11-02 12:35:53 UTC,fe923ddd38c0464b91dd128a4051dbb8,comments,1.0,1.0,926.0,828.0,[],199c5bd86651420fa15b72e96a95830f,2021-01-09T14:57:05.165304+00:00,[],4.0,693.0,False,https://parler.com/comment/199c5bd86651420fa15b72e96a95830f,3.0,[],Dmarre55,False,,,,,,6d77f827d3e848f9bc7452cd073c6f1b,#a60303,0.0,0.0,0.0,6d77f827d3e848f9bc7452cd073c6f1b,3.0,True,,
1,Did you read when you joined that it said free speech is the basis to this community?? Can’t have it free for one side and not the other. Or if you want everything scrubbed go back to FB or Twitter...,"Did you read when you joined that it said free speech is the basis to this community?? Can’t have it free for one side and not the other. Or if you want everything scrubbed go back to FB or Twitter...
",20201116072051.0,2020-11-16 07:20:51 UTC,14c541cff31f48ce9291f58bd3a76e8b,comments,2.0,2.0,124.0,52.0,[],f40c69df120b49229d51012ed844ee20,2021-01-09T17:33:29.028470+00:00,[],14.0,40.0,False,https://parler.com/comment/f40c69df120b49229d51012ed844ee20,3.0,[],AnonymousCelebrity,False,,,,,,e04c7a1d47064bdebe3a811fd27b9fff,#1fbf5f,1.0,0.0,0.0,d876a6a4cf524f46920159b9c5904d19,3.0,,74f0b81a8b6c40b7a785ace46358b676,
0,"If Biden wins, Harris becomes President and Pelosi VP. Her newphew Gavin Newsom (CA Governor) will be House Speaker (pray it is not so).","If Biden wins, Harris becomes President and Pelosi VP. Her newphew Gavin Newsom (CA Governor) will be House Speaker (pray it is not so).
",20201112080918.0,2020-11-12 08:09:18 UTC,f5e2604533704090ac04426e2f47bc97,comments,1.0,1.0,938.0,939.0,[],a37f8b296fe14bb2bb240dcdf3b20cec,2020-12-26T10:41:11.869472+00:00,[],73.0,774.0,False,https://parler.com/comment/a37f8b296fe14bb2bb240dcdf3b20cec,0.0,[],BelindaDouglas,False,,,,,,24662b184b9542ba9f3853f233530c89,#a60303,0.0,0.0,0.0,24662b184b9542ba9f3853f233530c89,0.0,True,,
0,🇺🇸MAGA 🇺🇸MY🇺🇸 BROTHER🤟OMAGA🤟,"🇺🇸MAGA 🇺🇸MY🇺🇸 BROTHER🤟OMAGA🤟
",20201205175230.0,2020-12-05 17:52:30 UTC,c96672fad59c4fa8a68dca20347f70c9,comments,1.0,1.0,114.0,69.0,[],826b92eddf7d4f3cbcf45d6cd2219134,2021-01-09T08:12:08.104293+00:00,[],26.0,200.0,False,https://parler.com/comment/826b92eddf7d4f3cbcf45d6cd2219134,0.0,[],Rtoney108,False,,,,,,fc24c3d61000444f8f8cd5b9c4725e8d,#a60303,0.0,0.0,0.0,fc24c3d61000444f8f8cd5b9c4725e8d,0.0,True,,
0,Please echo and follow for more videos!,"Please echo and follow for more videos!
https://youtu.be/r81Y5w33J3Q",20200630191845.0,2020-06-30 19:18:45 UTC,0587b98df8584409bf7b47057bf2cd90,comments,1.0,1.0,1600.0,86.0,[],a77ef12ebffa4fb0b38c3d6b48f9a6ec,2021-01-08T22:38:36.894072+00:00,['VH4gS'],25.0,74.0,False,https://parler.com/comment/a77ef12ebffa4fb0b38c3d6b48f9a6ec,0.0,"[{'createdAt': '20200628151119', 'domain': 'youtu.be', 'id': 'VH4gS', 'long': 'https://youtu.be/r81Y5w33J3Q', 'metadata': {'length': -1, 'mimeType': 'text/html', 'site': '@youtube'}, 'modified': 'youtu.be/r81Y5w33J3Q', 'short': 'https://par.pw/l/VH4gS', 'state': 'VALID'}]",Lyricalsaint316,False,,,,,,8c46680979cf4152897855800fb168e6,#a60303,0.0,0.0,0.0,8c46680979cf4152897855800fb168e6,0.0,True,,
0,They aren’t going to let Trump win!,"They aren’t going to let Trump win!
",20201104153934.0,2020-11-04 15:39:34 UTC,cb7ce3adabcd45d2a26a8d301e9051d8,comments,1.0,1.0,29.0,54.0,[],a95c7f2659a84c58b3fd8f8ab17982ca,2021-01-08T23:21:07.898427+00:00,[],12.0,133.0,False,https://parler.com/comment/a95c7f2659a84c58b3fd8f8ab17982ca,0.0,[],Lak52,False,,,,,,5aeb755093f74ee3bd90d62309fc4f9f,#a60303,0.0,0.0,0.0,5aeb755093f74ee3bd90d62309fc4f9f,0.0,True,,
